PROLIFIC_PID,game,story,F,O,J,dominant,note
69dd1422c5689141cfe93acf,ug,bonus,30,45,35,O,Steve's discretion over keeping or sharing bonus
69dd1e26e072b3b22d1c8f20,ug,bonus,55,35,40,F,team earned bonus but Steve controls how to divide it
69dd6f6d1093210f77e01c83,tg,bonus,55,45,35,balanced,framing the choice between keeping bonus and sharing with a contributing teammate
69dd7f52887cd32d9e244daf,tg,aid,55,45,30,balanced,framing a keep-vs-share dilemma between two applicants
69dd84f43ecdf4763f2f3ce9,tg,bonus,62,20,55,F,sharing bonus with teammate who contributed
69dd9b44c69a3b79b9e12aae,ug,aid,45,40,30,balanced,dilemma of keeping aid versus sharing with a needier acquaintance
69ddb73996e1d63842be7aaa,tg,aid,55,45,30,balanced,deciding whether to share government money with a neighbor who got none
69ddc1e222037ef9bf7651dd,tg,bonus,78,25,40,F,whether Max deserves a share for his contribution
69de4707f8f1a2f0faf15737,ug,aid,55,45,25,F,dividing aid between two needy applicants
69de87f7392560cc55601c29,ug,bonus,55,30,60,J,"joint effort by both toward shared bonus, with a division choice"
69de981aab6d079a9ca83e9b,tg,bonus,60,40,30,F,whether to share bonus given Max's contribution
69de9da29de6ed4648715512,ug,bonus,68,30,45,F,whether Steve should share bonus given Max's contribution
69ded996fbf5692f742b0fba,ug,aid,55,60,25,O,torn between own need and sharing aid with struggling neighbor
69def8d5a4ae898dc1c548ae,ug,aid,45,55,30,balanced,dilemma of helping other applicant vs keeping money for self
69defab23a249a0b519c8f6d,tg,aid,55,40,45,F,deciding whether to share aid with a struggling acquaintance
69df0254c3d560d2b7b26400,tg,aid,30,55,25,O,"James's own hardship and acceptance into aid, with a passing thought of sharing"
69df2696d216896a22a486f9,tg,bonus,55,45,40,balanced,deciding whether to share bonus with teammate
69df2caae864e7af7da7da44,tg,aid,45,40,30,balanced,deciding whether to share aid with a needier neighbor
69df6389a48b220df5e6a379,ug,aid,55,45,30,F,dilemma over sharing aid with a less fortunate neighbour
69dfb3b2f2138f26ceafe9f2,tg,bonus,72,20,40,F,whether Steve should share bonus given Max's contribution
69dfc21302debaf04bde6c99,ug,aid,40,45,30,balanced,dilemma of sharing windfall with a needy neighbor
69dfd33d9d3a68777819a8e7,ug,aid,70,30,25,F,whether to share windfall with equally-needy neighbor
69dfd8b29516a416804523dd,ug,bonus,78,20,45,F,how to fairly allocate bonus given Max's contribution
69dfdbc812ee8c45de30abac,ug,bonus,55,45,40,balanced,leader deciding whether to keep or share a bonus with a contributing teammate
69dfe6e314d80d08e19ea49c,tg,bonus,40,45,20,balanced,indecision between keeping bonus and sharing with Max
69dfe9f171ae74e7e2e66393,tg,aid,55,60,45,balanced,"weighing whether to share versus keep money, with all three considerations raised"
69dff98e2ae67e9ed4bfd49b,tg,aid,45,55,40,O,deciding whether to share welfare funds with struggling neighbor or keep for own need
69e009491e1a8b4a183731b2,tg,bonus,55,45,40,F,whether to share bonus with contributing teammate
69e014a134ee609f4256bf7f,tg,bonus,62,30,45,F,how to divide the bonus with teammate
69e036682cec57400d8c4baf,ug,aid,40,45,15,balanced,James deciding whether to share his money with unlucky Mark
69e0567a6b8b4dfe5ea95173,tg,bonus,55,30,35,F,framing a bonus-division decision between team lead and teammate
69e062873163346a1ab17d9e,ug,bonus,50,50,30,balanced,dilemma between sharing bonus with teammates or keeping it
69e0e3b8fd3104bb90611e85,ug,bonus,95,5,25,F,fair split proportional to each person's work
69e0e6f7f963bc5b3589f20a,ug,aid,45,55,30,balanced,internal debate over sharing aid with a barely-known neighbor
69e0f21e35424e4d0d0ec6ea,tg,bonus,78,25,45,F,whether Max deserves a share for his contribution
69e0fdfc36c84a8dce363dce,ug,aid,45,40,40,balanced,deciding whether to share newly approved benefits with a struggling neighbor
69e119fa6fb09ba4b1063fc2,ug,aid,55,45,30,balanced,deciding whether to keep or share government aid with Mark
69e12761941da3e1f08c5544,tg,aid,55,40,30,F,deciding whether to share aid with a neighbor who got none
69e129824605e5307947a290,ug,aid,55,60,30,O,James weighing keeping desperately needed aid versus sharing with a barely-known neighbor
69e12a477215f5ae48064902,tg,bonus,45,40,55,J,team success and dividing bonus with teammate
69e132f467180fc1b8cafd9f,ug,aid,40,55,30,O,weighing own need against sharing with a struggling other
69e14d208bf0eb3c179d6160,tg,aid,45,55,40,balanced,dilemma of keeping aid vs sharing with struggling neighbor
69e15c3939e8d64a900cbcb9,tg,bonus,55,45,55,balanced,bonus-sharing decision weighing Max's contribution against keeping it
69e16ccaee311ed465a202d1,ug,bonus,90,5,30,F,bonus should be shared because Max contributed
69e181db7e3612b877d54166,ug,aid,55,40,30,F,whether to share windfall with neighbor who got nothing
69e1907fa7c09ba5ca6faa10,tg,aid,45,30,40,balanced,deciding whether to share aid with an unselected friend
69e1954192c93cdcf03e672a,ug,aid,55,40,30,F,whether to share aid with an equally needy neighbor
69e197974406b0a6289223db,tg,aid,55,40,30,F,dilemma over whether to share aid with equally struggling neighbor
69e1a0371b18a74b09570cce,tg,aid,45,25,40,balanced,sharing assistance funds to help another struggling person
69e1a0b5d7e38f83b0847cbc,tg,aid,78,45,62,F,moral duty to share aid generously with neighbor
69e1b9b4b3507844ae42a221,tg,bonus,55,30,60,J,deciding whether to share bonus with collaborating coworker
69e1cae198202b276ce70d1a,ug,aid,5,90,3,O,own financial hardship and keeping everything
69e1e5a0e7d7c3042e7994c7,ug,aid,55,45,30,balanced,sharing aid with an equally needy neighbor
69e2198b8fc1334fd267f851,tg,aid,55,45,30,F,moral dilemma over sharing aid with denied neighbor
69e22e0107e81edf84b25284,ug,aid,45,30,40,F,whether the lucky recipient should share aid with a struggling acquaintance
69e23c2d10be1409eab336b5,ug,aid,15,55,20,O,receiving aid and personal conflict about it
69e259cf2535515d4ca7e48f,ug,aid,45,55,30,O,James's own scarcity and the decision to share his windfall
69e2689149738244f22950ab,ug,bonus,72,20,45,F,sharing bonus with Max for his contribution
69e26f7325da548b07f8a84e,ug,bonus,68,30,40,F,whether Max deserves a share for his contribution
69e281b4f3e8645fbe642f08,tg,bonus,45,40,20,balanced,dilemma of keeping bonus vs sharing with team
69e28923ac2927af4e1c4c00,tg,bonus,70,30,40,F,splitting bonus fairly between self and teammate
69e299953d9735fe9f09b217,tg,bonus,55,45,40,balanced,deciding whether to share a jointly-earned bonus with a partner
69e2a553c78882a4ac97830d,tg,bonus,85,20,55,F,splitting bonus fairly to credit teammate's contribution
69e2a8a76467a9848fcca478,ug,bonus,55,45,40,F,deciding whether to share bonus with contributing teammate
69e2af532f5434b9d569d19c,ug,bonus,45,40,55,J,team success and bonus-sharing choice with teammate
69e2b19b95f3503606827ab2,tg,bonus,55,45,40,F,deciding whether to share a bonus with a teammate
69e2b6f357a6be78e130183d,ug,aid,45,40,35,balanced,conflict over receiving aid while neighbor did not
69e2d1b2c16fed320bcfde0e,ug,bonus,55,40,30,F,deciding whether to share bonus with Max
69e2e531c6596993e2ebe56d,tg,aid,55,60,25,balanced,weighing a modest fair gesture against protecting own earmarked funds
69e2ecc23485c4104095946c,tg,aid,55,60,25,balanced,dilemma of keeping aid for himself vs sharing with Mark who missed out
69e329efeb6705d7f34d6a74,tg,aid,45,65,25,O,James's own financial need weighed against sharing with a neighbor
69e3a60bacae0be6dc328715,tg,aid,55,30,40,F,deciding whether to share aid with unselected neighbor
69e3a9a02f63661801dec161,tg,aid,55,55,25,balanced,dilemma of sharing aid vs. keeping it for own hardship
69e3b843ae508f328df6c430,ug,aid,40,45,35,balanced,conflict over sharing aid with unselected neighbor vs keeping it
69e3bb7c5c42fabe5fb77a4d,ug,aid,45,40,38,balanced,deciding whether to share aid with a struggling acquaintance
69e3d8b752896c069572b8d8,tg,aid,78,5,20,F,doing the right thing by giving Mark money
69e3f10dde5e4aa4dd790d3a,ug,bonus,90,20,30,F,how the money should be fairly divided given each person's contribution
69e400458a40ad19bdd42f5c,ug,bonus,60,45,35,F,discretionary sharing weighed against Max's contribution
69e438946fecd82c455950d5,ug,bonus,70,0,65,F,deserved share for Max's contribution plus trust-building
69e4511e5d099260f7832850,ug,bonus,30,45,20,O,keeping bonus vs. allocating a portion to a colleague
69e4dcbb94a56f558a0b3074,ug,aid,55,45,30,balanced,deciding whether to keep aid or share with struggling neighbor
69e4def839b8e1c03033b8be,ug,aid,55,30,45,F,conflict over whether to share aid with a struggling neighbor
69e543f231f1883b1a062e18,ug,bonus,55,30,45,F,deciding whether to share bonus with a team member
69e55b5a14f5a3a3ba501cde,ug,bonus,45,40,55,J,team success and choice to keep or share bonus
69e561dc0cdeada570cb4eb4,tg,bonus,55,50,40,balanced,deciding whether to keep bonus or acknowledge teammate's contribution
69e563d4d59dffa0f92507b7,ug,bonus,85,5,40,F,obligation to share bonus with contributors
69e57115b6403373aae8a77b,ug,aid,40,45,30,balanced,deciding whether to share limited government aid with an unselected neighbor
69e57d3c5b9d430b487ed936,ug,bonus,78,30,40,F,whether Max deserves a share given his contribution
69e594058103f99d602686b7,tg,aid,55,30,40,F,guilt over acquaintance not selected and impulse to share aid
69e5ae5138f1d7d3b6676246,tg,bonus,92,5,30,F,proportional reward for Max's contribution
69e5b57aa5b2d037028b8ada,tg,aid,45,55,30,O,James's hardship and the dilemma of whether to help Mark
69e5f450bcf5b164b346a604,tg,bonus,55,45,40,F,deciding whether to share a jointly-earned bonus
69e633c709061734e3ba8df0,ug,bonus,70,45,55,F,deliberating whether teammate's contribution deserves a share
69e644eeaccc5f1ba5ba2a64,tg,bonus,70,25,40,F,deciding fair share of bonus for colleague's contribution
69e6460f6a6e853ea152d4a9,ug,bonus,45,30,55,J,joint effort and decision to share bonus with teammate
69e646d85b7594cb29a44736,tg,aid,45,55,30,O,James weighing keeping aid for own needs vs sharing with denied neighbor
69e6477cd3e05ddf429da7cd,ug,bonus,55,45,40,balanced,team leader deciding whether to share bonus with contributing teammate
69e647c7080a3a3f5c87ca21,ug,aid,40,45,35,balanced,considering sharing scarce welfare aid with a neighbor
69e64b7a399d36439c05151d,ug,aid,62,45,30,F,deciding whether to share grant with an unfunded neighbour
69e64f98f384a495d11b2ff0,ug,aid,55,45,30,F,deciding whether to share aid with a struggling neighbor
69e6530d6d7177ff29237a83,ug,aid,70,55,10,F,who deserves the money based on relative need
69e65a1e3d1e74d0943b0128,tg,bonus,55,35,45,F,how Steve should divide the team bonus with Max
69e65c39710319d0b826061d,tg,bonus,30,45,40,balanced,Steve's discretion over sharing the team bonus with Max
69e66191d343156a35bd9848,tg,bonus,90,5,35,F,Max deserves credit and a fair share for his contribution
69e66bea9133186381b286db,ug,aid,45,55,20,O,James needing the money versus whether to share with Mark
69e66beb0e8779128579389f,ug,aid,55,25,40,F,whether approved aid should be shared with equally struggling friend
69e6735098e140e90876f753,ug,aid,45,40,20,balanced,dilemma of keeping vs sharing aid with unselected neighbour
69e6785799b1e6021208ee87,ug,bonus,55,45,30,balanced,team leader deciding whether to share bonus with a contributing teammate
69e67863440ea9f876a6c8ce,ug,aid,55,50,25,balanced,moral dilemma between own urgent needs and sharing with struggling neighbor
69e67cd1550480b8c9967eeb,tg,bonus,78,20,25,F,whether Steve should share bonus given teammate did the work
69e67e120f938fefcce2b139,ug,aid,55,60,30,balanced,dilemma between keeping aid for own need vs. sharing with equally needy neighbor
69e67e3bd9b3387ab86d2bb0,ug,aid,55,45,30,balanced,considering sharing aid with a rejected neighbor
69e681132c0912070ca3106b,tg,bonus,30,45,40,O,team leader deciding whether to keep or share bonus
69e682966f693cecc39ac613,tg,aid,68,30,40,F,moral dilemma over whether to share aid with unsuccessful neighbor
69e6832a26319589517da167,tg,aid,45,55,30,O,James's financial struggle versus dilemma of sharing with neighbor
69e684b880eeecac2372f8ec,tg,bonus,30,40,35,balanced,choice between sharing bonus with Max or keeping it
69e68df853f87896c7b43233,ug,aid,55,10,45,F,trusting fair process while offering help to Mark
69e68e1ed60110b2e83ee8a6,ug,bonus,78,5,55,F,Max deserves a share for his contribution
69e696140295abac7fb9c28b,ug,aid,55,45,30,F,dilemma over keeping aid versus sharing with an unselected acquaintance
69e6984356e43b4e93b0c421,tg,aid,45,40,30,balanced,dilemma over sharing aid with a peer in the same crisis
69e69bafa189bbf97f972a9a,ug,aid,40,45,25,balanced,deciding whether to keep grant or share with struggling neighbor
69e69c7e35434c2fdce71e1a,ug,aid,55,45,30,F,dilemma over whether to split aid money with a struggling peer
69e69cd6b481e0cab35f6500,ug,bonus,62,45,40,F,dilemma over recognizing Max's contribution vs keeping bonus
69e6a0fb2ffde146a3a74679,tg,aid,45,40,30,balanced,deciding whether to share aid with an unselected other
69e6a2a777c141fbf781f99e,ug,aid,45,55,20,balanced,James's hardship versus whether to share aid with neighbor
69e6a805a61cd71631faa730,ug,aid,30,62,28,O,recipient's own hardship vs sharing with neighbour
69e6a8c70c9199b7c922c360,tg,bonus,55,40,30,F,deciding whether Max deserves a share for his contributions
69e6a8faaf4b2747195f6542,ug,bonus,45,40,55,J,team success and decision to share or keep bonus
69e6a99486fa8f1df4a3e23c,ug,aid,72,30,45,F,whether approved aid should be shared with the other applicant
69e6ae77becbe903dbd57b34,ug,bonus,45,40,55,J,joint project work and bonus-sharing decision
69e6b6c34af4503d5c5ab083,ug,bonus,68,55,47,F,conflict between own effort and teammate's deserved share of bonus
69e6ba507b23048379d8ef89,tg,bonus,55,45,40,F,dilemma over keeping vs sharing a team bonus
69e6c62417c5018160eef27d,tg,aid,55,40,30,F,deciding whether to share aid with a struggling neighbour
69e6ce7e752c419430507660,tg,bonus,55,45,40,balanced,deciding whether to share bonus with a helpful teammate
69e6d082c77e1062d800b610,tg,aid,45,55,30,O,dilemma between keeping aid for himself vs sharing with needy neighbor
69e6d719d50b61b8532acb21,ug,aid,55,45,30,F,dilemma of keeping aid vs. sharing with struggling neighbor
69e6fd60f5cb43003cc0fc2e,ug,aid,45,40,35,balanced,conflict over whether to share assistance with a needier neighbor
69e704ebcbd16e8329b1a501,ug,bonus,55,40,45,F,bonus and option to split with teammate
69e70f1bb110de7f76c90d47,ug,bonus,55,45,40,balanced,choice between keeping bonus or splitting with Max
69e713c58acc31a49c0445c4,ug,bonus,85,30,55,F,whether Steve should share bonus given Max's contribution
69e724034f7acd596e45c00e,ug,bonus,30,45,25,O,Steve's choice to keep or share the bonus
69e7246137015c640cefcb78,tg,aid,45,45,20,balanced,dilemma between sharing with rejected neighbour and keeping the aid
69e72a81c1183c5f97177048,ug,aid,45,55,30,O,moral dilemma between keeping funds for own needs vs sharing with struggling neighbor
69e7341f686822b6e8d761f6,ug,aid,45,55,20,O,Jamie's hardship and whether to share with struggling neighbour
69e7346273fdfa0872e7b154,ug,bonus,30,55,35,O,Steve's choice to keep the bonus or share it
69e739b87c40e5c19d8030e6,tg,aid,55,45,30,F,conflict over whether to share aid with a needy neighbour
69e73b520b09dbcd84b02655,ug,bonus,55,45,40,balanced,team leader deciding whether to share a bonus with subordinate
69e73d268539252f212c204e,ug,bonus,78,5,70,F,sharing bonus for Max's contribution and team belonging
69e73dd2cd6e619b9349aa3f,ug,bonus,72,45,40,F,whether to split bonus given Max's contribution
69e7411b3fa71f5d2f21a98c,ug,bonus,30,55,20,O,keeping most of the bonus and concealing its size
69e745bcb0bde6ad41e8bea4,ug,aid,72,40,15,F,weighing relative needs to decide fair split
69e748022751fd26a8d7b6c1,ug,aid,25,72,30,O,his own financial hardship versus helping a struggling acquaintance
69e7493b7c326e10be92749c,ug,aid,55,50,30,balanced,moral dilemma of keeping vs sharing aid between two needy neighbors
69e7498363a20c643003697b,ug,bonus,45,40,55,J,team success and decision to share bonus with teammate
69e74fb5d30d1c35b04a7689,tg,aid,45,55,20,O,deciding whether to share aid despite own hardship
69e752419ea1f893edc8b1a4,tg,bonus,55,45,40,balanced,dilemma over sharing bonus with a hardworking subordinate after joint team success
69e7525bdee8c324d29e5482,tg,aid,55,30,40,F,dilemma over whether to share windfall with struggling neighbour
69e753aa65de8107379d0a2d,ug,aid,55,30,40,F,guilt over sharing aid with rejected neighbor
69e753ffebcf64ba5b2c7f0f,ug,aid,30,55,20,O,protecting one's own assistance from being lost
