StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q241_First Click,Q241_Last Click,Q241_Page Submit,Q241_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,P1_CHOICE,P1_ID,allocation_hp,transfer_hp,attention_check,Q_DataPolicyViolations
2026-04-21 21:42:26,2026-04-21 21:45:23,0,,100,177,1,2026-04-21 21:45:24,R_2FqWnBTdeBpMn1B,,,,,,,anonymous,EN,1,,,1,1,3,3,,,,,,,,,,,,,,,,,,1,,6662ccfab3b0c39424b3a707,69e7ef3cd99f01eb53426939,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 21:43:11,2026-04-21 21:45:29,0,,100,138,1,2026-04-21 21:45:30,R_5pKBfs3kNAZYXa6,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.988,0,0,0,2.021,0,5.334,5.334,10.449,1,"I think that giving them half is fair. They trusted me enough to send me money, and I was able to make more as a result. It works to benefit us both.",8.469,8.469,11.205,1,0,4.5,5eb5ca74d0301111772ba35e,69e7ef67cecf1856c2c4c2ce,69e773e81779eeec606ecf09,4.5,"I think that giving them half is fair. They trusted me enough to send me money, and I was able to make more as a result. It works to benefit us both.",,3,69dcffa0052191fe84953a25,3,3,1,
2026-04-21 21:39:56,2026-04-21 21:45:31,0,,100,334,1,2026-04-21 21:45:31,R_7wbMsLoWgiWthV7,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.448,0,0,0,2.013,0,12.646,12.646,16.364,1,"I want to build trust with the provider, and ensure that we both profit from the situation",8.054,9.776,10.97,2,0,4.5,69e2ba0574fee741ae44721e,69e7eea4c41af739fa6911fd,69e773e81779eeec606ecf09,4.5,"I want to build trust with the provider, and ensure that we both profit from the situation",,3,695fb8c7f2a2e25bfecc394c,3,3,1,
2026-04-21 21:41:05,2026-04-21 21:45:38,0,,100,273,1,2026-04-21 21:45:39,R_8En8V9n0pkMPQCR,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.439,0,0,0,2.004,0,19.239,50.603,51.75,3,I have chosen 8.50 as it is more than originally made of profit.,17.205,17.205,18.383,1,0,3.5,668524a1a970340348138c93,69e7eeea900d456942d780db,69e773e81779eeec606ecf09,8.5,I have chosen 8.50 as it is more than originally made of profit.,,4,66779b54dfca48b1e171a63b,3,3,1,
2026-04-21 21:42:31,2026-04-21 21:47:37,0,,100,306,1,2026-04-21 21:47:38,R_6HZyRsFvjhYcr9S,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,7.593,0,0,0,2.011,0,18.319,28.551,31.228,2,"If this were to be repeated, the amount I chose would encourage the provider to send a valuable amount again.",12.429,18.896,20.568,2,0,12,6668a638ee51b4f1656862e8,69e7ef3d361062e67cb59c9b,69e773e81779eeec606ecf09,6,"If this were to be repeated, the amount I chose would encourage the provider to send a valuable amount again.",,6,66733b0613db805ab4f05114,4,2,1,
2026-04-21 21:44:33,2026-04-21 21:47:56,0,,100,202,1,2026-04-21 21:47:56,R_3nCOKBcGB1wtNeN,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.918,0,0,0,2.003,0,7.168,44.531,48.73,2,"I've decided to be fair and provide the half, although I feel data provider could've sent more to me ",39.382,39.382,40.387,1,0,1.5,69dd7f52887cd32d9e244daf,69e7efbbd75872f7e3863857,69e773e81779eeec606ecf09,1.5,"I've decided to be fair and provide the half, although I feel data provider could've sent more to me ",,1,60aed9850592d6678e2c06ba,3,3,1,
2026-04-21 21:42:46,2026-04-21 21:48:37,0,,100,351,1,2026-04-21 21:48:37,R_822ZEbjGfR4ou32,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.618,0,0,0,2.016,0,10.079,18.765,23.156,3,"If the data provider had sold directly to the researchers that's what they would have earned anyway. So I felt it fair that because they'd chosen to send to me (and effectvely give me profit), that they should have at least what they would have earned if not choosing to send to me.",7.946,7.946,14.927,1,0,12,59a1a661ec2f75000124eea6,69e7ef4c6b75967da187afb2,69e773e81779eeec606ecf09,6,"If the data provider had sold directly to the researchers that's what they would have earned anyway. So I felt it fair that because they'd chosen to send to me (and effectvely give me profit), that they should have at least what they would have earned if not choosing to send to me.",,6,64836f73720796518f9b2843,4,2,1,
2026-04-21 21:41:49,2026-04-21 21:49:57,0,,100,487,1,2026-04-21 21:49:57,R_5CPVtUjCuzN7jlT,,,,,,,anonymous,EN,1,,,1,1,3,1,,,,,,,,,,,,,,,,,,1,,69e7c4227ae991f6e466feb8,69e7eed3d5522621cb9bfbae,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 21:47:07,2026-04-21 21:50:04,0,,100,177,1,2026-04-21 21:50:04,R_1Lvz3XWbAbfpDI5,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.853,0,0,0,2.008,0,17.066,23.069,24.596,2,Slightly lower than half - Allows for both participants to be paid out and factors in a hypothetical fee for the data transmission/platform hosting/overhead or operating costs.,7.186,9.503,10.279,2,0,10.5,5e09461913064422d0004ecf,69e7f0547c52ff0604705078,69e773e81779eeec606ecf09,7.5,Slightly lower than half - Allows for both participants to be paid out and factors in a hypothetical fee for the data transmission/platform hosting/overhead or operating costs.,,6,677867dd92e5cc616ab5ffce,3.5,2.5,1,
2026-04-21 21:47:27,2026-04-21 21:51:44,0,,100,257,1,2026-04-21 21:51:45,R_1IYqHj6KND0ZQtQ,,,,,,,anonymous,EN,1,,,1,1,3,2,3.529,3.529,3.859,1,0,0,2.007,0,1.832,8.207,13.249,5,"The person gave me $3, I gave $3 back as a result. This was the smartest choice because then we both end up with $6, no more and no less. We each get the same amount, and that is fair. ",3.525,9.274,10.151,9,0,6,69e7e6ae9575a159b0ba0828,69e7f0683c30fccbfd99fbb5,69e773e81779eeec606ecf09,3,"The person gave me $3, I gave $3 back as a result. This was the smartest choice because then we both end up with $6, no more and no less. We each get the same amount, and that is fair. ",,3,5de3bb4674c6793bb8b1fdcc,5,1,1,
2026-04-21 21:47:38,2026-04-21 21:52:10,0,,100,271,1,2026-04-21 21:52:10,R_5Uj3hl8aZuELq2B,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.527,0,0,0,2.014,0,22.272,40.18,41.171,5,they sent me about half of what they had so i sent the same but a little less,15.931,15.931,16.743,1,1,6,699abd381275bc846feab7df,69e7f075e63f43b1cb29e351,69e773e81779eeec606ecf09,6,they sent me about half of what they had so i sent the same but a little less,,4,6765e0f74a1a5edfac7042b7,3,3,1,
2026-04-21 21:35:54,2026-04-21 21:53:42,0,,100,1067,1,2026-04-21 21:53:42,R_5iDpgFvg4nCyhB1,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.275,0,0,0,2.006,0,22.301,22.301,23.284,1,"Since I got 3 dollars back for doing nothing, it seemed fair to share some of that with the provider. ",6.777,6.777,7.735,1,1,1.5,5cb149aad4a95c0016492c6c,69e7edace17db25c7ab22fdf,69e773e81779eeec606ecf09,1.5,"Since I got 3 dollars back for doing nothing, it seemed fair to share some of that with the provider. ",,1,589ca6665e63bf00013b3123,4,2,1,
2026-04-21 21:41:37,2026-04-21 21:53:46,0,,100,729,1,2026-04-21 21:53:47,R_5lgea7e09UQnoV8,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,27.597,0,0,0,2.009,0,60.754,83.771,87.408,4,Data provider sent a third of the total amount. I decided to send at least what was sent plus slightly more.,21.053,26.961,32.024,2,1,7,69cbf90b7725dff60069148d,69e7ef0b79866741dc3f716b,69e773e81779eeec606ecf09,5,Data provider sent a third of the total amount. I decided to send at least what was sent plus slightly more.,,4,60420bb25042bc00088c5376,3.5,2.5,1,
2026-04-21 22:03:01,2026-04-21 22:05:01,0,,100,119,1,2026-04-21 22:05:02,R_6xJpy8dTom0yHoR,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.684,0,0,0,2.011,0,3.243,6.823,10.175,4,"to be fair, half send gets half back",2.091,2.811,3.799,2,0,4.5,6054e5f7c1931593649b158f,69e7f40fe2db1e3ca59b8b48,69e773e81779eeec606ecf09,4.5,"to be fair, half send gets half back",,3,680e4e9b937a17615ae8ada8,3,3,1,
2026-04-21 22:02:54,2026-04-21 22:05:51,0,,100,176,1,2026-04-21 22:05:51,R_7LdyhEu1EfFg0mr,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.28,0,0,0,2.007,0,19.104,19.104,20.856,1,I tried to think of an amount that would optimize profits while still incentivizing the provider to send as much data as possible.,9.85,9.85,12.275,1,0,9,6115b300c8cd1b42a617720e,69e7f4056083f03916383bde,69e773e81779eeec606ecf09,9,I tried to think of an amount that would optimize profits while still incentivizing the provider to send as much data as possible.,,6,62d61912c1eab298bdc2c642,4.5,1.5,1,
2026-04-21 22:00:58,2026-04-21 22:06:42,0,,100,343,1,2026-04-21 22:06:42,R_5owarkGKneLuwp3,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,7.555,0,0,0,2.111,0,66.469,70.285,71.267,2,I sent this amount because I wanted to earn a commission on what I've been sent while being abel to give some back to data provider.,6.405,7.621,8.415,2,0,9,6722e544617b4f90a6cbc061,69e7f39623ff5dcf077b59af,69e773e81779eeec606ecf09,3,I sent this amount because I wanted to earn a commission on what I've been sent while being abel to give some back to data provider.,,4,5c0873675b32d500012e3f2c,3,3,1,
2026-04-21 22:08:17,2026-04-21 22:11:16,0,,100,178,1,2026-04-21 22:11:16,R_8OczikMpPmKQr5w,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.473,0,0,0,2.112,0,6.294,11.086,11.405,2,I felt this value was fair for both myself and the data handler.,9.231,10.446,10.967,2,0,7,62e079d42015639ea995ec87,69e7f54c8055cee4a237268f,69e773e81779eeec606ecf09,2,I felt this value was fair for both myself and the data handler.,,3,660fd6dbb6db38a13b6d0b12,5,1,1,
2026-04-21 22:15:09,2026-04-21 22:20:09,0,,100,300,1,2026-04-21 22:20:10,R_6BzBsIJ7GyVEtkK,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.964,0,0,0,2.003,0,15.494,27.185,28.961,4,I returned 5 because he sent everything to me. That makes value for both of us. I want to send back enough while keeping some earnings.,1.634,18.903,20.427,4,1,13,6672bf56d51710391ce2164d,69e7f6ea93b2a2cfb9eddceb,69e773e81779eeec606ecf09,5,I returned 5 because he sent everything to me. That makes value for both of us. I want to send back enough while keeping some earnings.,,6,69c2db2a75fafabd667076de,3,3,1,
2026-04-21 22:16:19,2026-04-21 22:20:21,0,,100,242,1,2026-04-21 22:20:22,R_3OJsQw10WMpbXyC,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.528,0,0,0,2.006,0,12.678,13.36,18.637,2,They gave me about half so I chose to give about half back. I didn't feel like giving $4.50 because I would rather keep it at a whole number to be completely honest.,6.69,10.683,24.95,2,0,5,69c1b031b1384dac5dfb0909,69e7f72e30aee1f27faa021b,69e773e81779eeec606ecf09,4,They gave me about half so I chose to give about half back. I didn't feel like giving $4.50 because I would rather keep it at a whole number to be completely honest.,,3,69e28c2e9ef926bf4dd91af3,4,2,1,
2026-04-21 22:21:26,2026-04-21 22:26:17,0,,100,291,1,2026-04-21 22:26:17,R_1PTKs5B8R6jtw9r,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.718,0,0,0,2.004,0,14.363,22.018,23.533,9,Taking a small profit. ,18.067,20.471,22.927,3,0,1.5,67d333d20a0db283d76baa22,69e7f860b7edc18877abda70,69e773e81779eeec606ecf09,1.5,Taking a small profit. ,,1,601b0712b0701c46459aab27,3,3,1,
2026-04-21 22:22:18,2026-04-21 22:26:28,0,,100,249,1,2026-04-21 22:26:28,R_5LXOX4HvYHshPTB,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.124,0,0,0,2.006,0,7.602,8.079,11.689,2,I think splitting it evenly is fair. He trusted me by sending the majority so I think I should split my amount in half (Even though he will be getting $1 extra),13.698,14.304,18.488,2,0,7.5,6112f0a7c3c7655e01a8fbc1,69e7f895dc3242e79c620220,69e773e81779eeec606ecf09,7.5,I think splitting it evenly is fair. He trusted me by sending the majority so I think I should split my amount in half (Even though he will be getting $1 extra),,5,60ce6af707bcd42cbc885210,5,1,1,
2026-04-21 22:25:07,2026-04-21 22:28:25,0,,100,198,1,2026-04-21 22:28:26,R_35tOlEM1jnSXxqc,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.126,0,0,0,2.003,0,6.486,12.568,13.321,3,I felt it was a fair trade for the process given my role.,4.734,4.734,5.791,1,0,3,5adcefb65f327e0001fb4c05,69e7f93cb47566696a3ce944,69e773e81779eeec606ecf09,1.5,I felt it was a fair trade for the process given my role.,,1.5,6647e8618c77f7b938865d25,3.5,2.5,1,
2026-04-21 22:32:36,2026-04-21 22:33:11,0,,100,35,1,2026-04-21 22:33:12,R_2iOpM7S2E3xOykH,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,0,,69e7eab45fb715df1a5ee15b,69e7faf8cf35a73e5200bc90,69e773e81779eeec606ecf09,,,,,,,,0,
2026-04-21 22:30:16,2026-04-21 22:33:25,0,,100,189,1,2026-04-21 22:33:26,R_3dWNOXuL9Az7w4Z,,,,,,,anonymous,EN,1,,,1,1,2,1,,,,,,,,,,,,,,,,,,1,,69e7b37e7791258c8258d77d,69e7fa5d56eaacb79f5ba448,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 22:29:58,2026-04-21 22:34:47,0,,100,288,1,2026-04-21 22:34:47,R_3pNekPJMCd0l3u9,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.834,0,0,0,2.003,0,5.389,15.054,19.744,3,I wanted to maximize the dollar amount that I would receive. ,9.199,9.199,11.018,1,0,10.5,64226a9ac7739618beeee60d,69e7fa6130f5886a72260840,69e773e81779eeec606ecf09,0,I wanted to maximize the dollar amount that I would receive. ,,3.5,69b0cfe7076b7ef983adc570,6,0,1,
2026-04-21 22:23:31,2026-04-21 22:34:52,0,,100,680,1,2026-04-21 22:34:52,R_5HzU6fo0yIazONa,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.711,0,0,0,2.016,0,2.015,21.501,23.038,2,"I’d send back about half of the $10.5. The provider enabled me to earn that amount, so sharing fairly shows reciprocity while still keeping some for myself.",45.588,45.588,46.742,1,1,7,6755fa65a9ab28bdc4c088dd,69e7f8c46b6e938a0409eb2c,69e773e81779eeec606ecf09,3.5,"I’d send back about half of the $10.5. The provider enabled me to earn that amount, so sharing fairly shows reciprocity while still keeping some for myself.",,3.5,68274db11bfba8a021477782,3,3,1,
2026-04-21 22:30:11,2026-04-21 22:35:23,0,,100,311,1,2026-04-21 22:35:23,R_3PBGsAH1NDtYlQ8,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.745,0,0,0,2.014,0,12.53,14.87,15.946,2,I thought I would keep half and send half back in order to keep it even. ,7.693,7.693,9.313,1,0,6,6568969ced46d80283d0d447,69e7fa6b451b5e99059b8ade,69e773e81779eeec606ecf09,6,I thought I would keep half and send half back in order to keep it even. ,,4,5a8b61fcf1408d000176b02f,3,3,1,
2026-04-21 22:27:12,2026-04-21 22:35:46,0,,100,514,1,2026-04-21 22:35:46,R_5CT2Er7TPUI4sY5,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.554,0,0,0,2.12,0,50.828,54.648,55.682,2,"I chose this amount because it was the fair thing to do. The data provider could have kept all 6.00 but they chose to send 5.00 to me. So, to be fair i split the total down the middle.",41.886,41.886,43,1,0,8,69e7e9bbd086afb50b8d27bb,69e7f9b3b9750fe8a34bfde8,69e773e81779eeec606ecf09,7,"I chose this amount because it was the fair thing to do. The data provider could have kept all 6.00 but they chose to send 5.00 to me. So, to be fair i split the total down the middle.",,5,66e0a8805e52844b9215d419,3,3,1,
2026-04-21 22:27:05,2026-04-21 22:36:25,0,,100,560,1,2026-04-21 22:36:25,R_6HzBeJeUmcXIbj0,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.191,0,0,0,2.106,0,15.428,18.395,23.881,2,I considered that this amount was one dollar greater than the profit obtained by the other participant thanks tho their wisdom when choosing. I considered it fair that they take the equivalent of what they earned +1.,14.116,17.327,18.101,2,0,7,62a74daa695f792361470dd1,69e7f9a8ce8560e1f1e6af76,69e773e81779eeec606ecf09,5,I considered that this amount was one dollar greater than the profit obtained by the other participant thanks tho their wisdom when choosing. I considered it fair that they take the equivalent of what they earned +1.,,4,69aa1a18ac78b4ee46076875,4,2,1,
2026-04-21 22:30:21,2026-04-21 22:37:13,0,,100,411,1,2026-04-21 22:37:13,R_6FEohBw1OsYVqvL,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.182,0,0,0,2.015,0,53.969,53.969,56.163,1,I actually would've send $3.25 (The amount that was half of what I received) but that was not an option. I chose $3.00 to get close to half to send back since the data provider did the work to get the data to me.,9.644,9.644,11.024,1,0,4.5,6320e0bc9b0649f05c5bb242,69e7fa718d382b76e832f337,69e773e81779eeec606ecf09,3,I actually would've send $3.25 (The amount that was half of what I received) but that was not an option. I chose $3.00 to get close to half to send back since the data provider did the work to get the data to me.,,2.5,69b066679cada385e31c9122,3,3,1,
2026-04-21 22:31:57,2026-04-21 22:37:24,0,,100,327,1,2026-04-21 22:37:25,R_5P6knu0EVSCgw05,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.742,0,0,0,2.009,0,58.478,58.478,59.31,1,"I chose this amount because I feel that the best I can do is hope for the same from someone else in my position. Even though I can't see the person or interact with them, I still choose to see this as collaborative as laid out in the instructions. It's important to me that I'm both fair and that I treat another person as I would hope to be treated.",22.951,22.951,23.685,1,0,9,69e7e7545bf81637207605dd,69e7fad5d5e18f05f7be6f76,69e773e81779eeec606ecf09,9,"I chose this amount because I feel that the best I can do is hope for the same from someone else in my position. Even though I can't see the person or interact with them, I still choose to see this as collaborative as laid out in the instructions. It's important to me that I'm both fair and that I treat another person as I would hope to be treated.",,6,664c9ccdfb4921f641e9ff91,3,3,1,
2026-04-21 22:37:25,2026-04-21 22:37:31,0,,100,5,1,2026-04-21 22:37:32,R_3k5GlM1TYKMJ5Re,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,0,,695f92e71681202086494e70,69e7fc21770a06a16add0539,69e773e81779eeec606ecf09,,,,,,,,0,
2026-04-21 22:35:20,2026-04-21 22:38:20,0,,100,180,1,2026-04-21 22:38:21,R_3EbGQWkDueiBcVq,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.65,0,0,0,2.107,0,11.497,11.497,25.618,1,I wanted to split it in half; even steven!,4.76,4.76,6.303,1,0,4.5,537d1768fdf99b2275a4019a,69e7fb9fb720b95f405a1b1b,69e773e81779eeec606ecf09,4.5,I wanted to split it in half; even steven!,,3,69dd53fd54f9b38f6e4c5019,3,3,1,
2026-04-21 22:38:22,2026-04-21 22:38:35,0,,100,12,1,2026-04-21 22:38:35,R_8MgkrO2UhFTmcVn,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,0,,69e7ed8698568a0e6532f375,69e7fc526877c4c216eddcf5,69e773e81779eeec606ecf09,,,,,,,,0,
2026-04-21 22:38:33,2026-04-21 22:39:05,0,,100,32,1,2026-04-21 22:39:06,R_2IdVUWXtQm8Diy5,,,,,,,anonymous,EN,,,1,,,,,,,,,,,,,,,,,,,,,,0,,69e7c7fa5cd5e08a441d9b10,69e7fc60401f056a4c02cbb6,69e773e81779eeec606ecf09,,,,,,,,0,
2026-04-21 22:36:16,2026-04-21 22:39:37,0,,100,201,1,2026-04-21 22:39:38,R_88URO9epsI0dLn7,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.491,0,0,0,2.106,0,18.444,18.444,23.944,1,He sent me $2 so I sent the same back.,14.72,14.72,16.929,1,0,4,61524d51b20fcebb8f619497,69e7fbd84efec7ce293dcff8,69e773e81779eeec606ecf09,2,He sent me $2 so I sent the same back.,,2,674ca794941ad6898969714b,4,2,1,
2026-04-21 22:36:32,2026-04-21 22:40:33,0,,100,240,1,2026-04-21 22:40:33,R_8rjXjeDkpoH4dZQ,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.554,0,0,0,2.016,0,11.469,11.469,18.674,1,It was in the middle and so felt fairest. ,17.229,17.229,18.846,1,1,9,66572bc15acff114c6c4a7ce,69e7fbe71ae91c227ad1a006,69e773e81779eeec606ecf09,9,It was in the middle and so felt fairest. ,,6,69ac2ac71ea7ad9e5f1c38f8,5,1,1,
2026-04-21 22:36:07,2026-04-21 22:40:48,0,,100,280,1,2026-04-21 22:40:48,R_65syoXBVJgSelLb,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.249,0,0,0,2.111,0,10.27,10.27,21.672,1,"By giving half of what I receive, I am being cautiously optimistic that this transaction will result in success.",3.978,3.978,6.292,1,0,1.5,69547dc075d65dfede1bd147,69e7fbce937e3ae03f241eaa,69e773e81779eeec606ecf09,1.5,"By giving half of what I receive, I am being cautiously optimistic that this transaction will result in success.",,1,6978ca56fd5fbda29938910a,3,3,1,
2026-04-21 22:37:34,2026-04-21 22:41:48,0,,100,254,1,2026-04-21 22:41:48,R_6EWJZQU2mmAr3Vc,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.1,0,0,0,2.114,0,12.539,15.758,17.185,5,I chose that amount to have enough to keep the survey going.,11.637,15.337,16.44,4,1,16,69dfd70b8c95f8b201c065a2,69e7fc1659d2f8d67718ae2b,69e773e81779eeec606ecf09,2,I chose that amount to have enough to keep the survey going.,,6,69b84eda4bacd6bc812a18ea,5,1,1,
2026-04-21 22:37:08,2026-04-21 22:42:21,0,,100,312,1,2026-04-21 22:42:21,R_6n8ip45he3zDR8S,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.019,0,0,0,2.011,0,29.193,36.86,37.834,2,He will still have more money than me initially why give him more,16.627,16.627,17.314,1,0,7.5,69e7db19e282eae10de3083e,69e7fc0a6b18f09defa23136,69e773e81779eeec606ecf09,3,He will still have more money than me initially why give him more,,3.5,66e77ca5605366514587c2dd,4,2,1,
2026-04-21 22:37:13,2026-04-21 22:42:25,0,,100,311,1,2026-04-21 22:42:26,R_2SoU0XptScN0NEr,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.116,0,0,0,2.077,0,16.125,16.125,30.634,1,I thought it was fair to split evenly. The provider still gets 1.50 more than they would have otherwise and I also get a decent amount.,9.502,9.502,14.302,1,0,4.5,5aeb839a9457e00001052753,69e7fc0edb009f49c681177d,69e773e81779eeec606ecf09,4.5,I thought it was fair to split evenly. The provider still gets 1.50 more than they would have otherwise and I also get a decent amount.,,3,67b9b99d5a48fad805b2eb67,3,3,1,
2026-04-21 22:37:29,2026-04-21 22:43:15,0,,100,346,1,2026-04-21 22:43:16,R_5099cwaD0DjbVoR,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.539,0,0,0,2.006,0,27.527,27.527,31.12,1,They gave my 2/3 of the money so i decieded that I would reciprocate and give 2/3 of the money. ,18.658,18.658,35.794,1,0,4,69acf9d07380308744d9ec59,69e7fc211b459fad40a1c4a5,69e773e81779eeec606ecf09,8,They gave my 2/3 of the money so i decieded that I would reciprocate and give 2/3 of the money. ,,4,647fbfa8a2c006cbd09a7166,4,2,1,
