StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q212,Q213,Q214,Q215,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q217,Q218_First Click,Q218_Last Click,Q218_Page Submit,Q218_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q219,Q220,Q221,Q222,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,Q2,Q3,Q4,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,hp_lt_1,hp_lt_2,hp_lt_3,hp_lt_4,hp_kw_1,hp_kw_2,hp_kw_3,hp_kw_4,memory_lt_-$4,memory_lt_$0,memory_lt_$2,memory_lt_$4,memory_kw_$0,memory_kw_$4,memory_kw_$6,memory_kw_$8,reasons,attention_check,collect_hp,Q_DataPolicyViolations
2025-12-03 18:21:13,2025-12-03 18:26:53,IP Address,,100,340,True,2025-12-03 18:26:54,R_5OqMBIYIZvmjbpZ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.107,0,"When I have the last dessert at the party and my friend also wants some, so I decide to split mine with them.",Giving extra money I have to a charity to help those in need.,"My coworker and I getting our paychecks, (I get paid more than her since I have worked at our job for longer, and there is no expectation for me to give her any of my money)",Accepting money from my brother as a gift,1.964,4.18,7.688,2,I accept the allocation that I was given and dont feel the need to give or take any money to the other participant.,0,0,0.205,0,,,,,,,,,,,,,,,,,,27,Yes,7,0,8,5e3b759740e302397f294a2d,69307f9344502cfc4ecbb74f,69305acf8b80cc2e2af7b865,lt,0,$2,$4,$0,'-$4,$4,$0,$8,$6,Accepting money from my brother as a gift,"My coworker and I getting our paychecks, (I get paid more than her since I have worked at our job for longer, and there is no expectation for me to give her any of my money)","When I have the last dessert at the party and my friend also wants some, so I decide to split mine with them.",Giving extra money I have to a charity to help those in need.,,,,,I accept the allocation that I was given and dont feel the need to give or take any money to the other participant.,1,1,
2025-12-03 18:26:22,2025-12-03 18:27:34,IP Address,,100,71,True,2025-12-03 18:27:34,R_38TXu8Cqk7npB97,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.01,0,,,,,5.966,5.966,7.018,1,it's what's fair and equal,0,0,0.207,0,31,Yes,5,0,6,6643da4813f1eb4877d52fbf,693080c33e74790872decc3f,69305acf8b80cc2e2af7b865,kw,6,'-$4,$4,$2,$0,$6,$0,$4,$8,,,,,,,,,it's what's fair and equal,1,0,
2025-12-03 18:28:57,2025-12-03 18:31:19,IP Address,,100,141,True,2025-12-03 18:31:19,R_6ltbP2pn4lb7gEt,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.018,0,,,,,17.214,27.383,28.324,4,I wanted to share the money evenly.,0,0,0.21,0,,,,,,,,,,,,,,,,,,53,Yes,2,0,6,66d9e5be01c10680b7e12aa4,6930815eb73fde63f68fc180,69305acf8b80cc2e2af7b865,lt,2,'-$4,$4,$2,$0,$6,$8,$0,$4,,,,,,,,,I wanted to share the money evenly.,1,0,
2025-12-03 18:26:38,2025-12-03 18:31:19,IP Address,,100,281,True,2025-12-03 18:31:19,R_6fefWVjTvWtjMk9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.009,0,Splitting a check with a friend where they ordered a higher dollar amount but paid you the average.,Me winning some sort of game and wanting to share the winnings with others around me.,This reminds me of sharing with someone one for one if something happens when both of us are present.,This reminds me of a bank or credit card company taking more money from you when you pay with fees.,1.542,4.902,7.349,5,"I felt that since it was random, I deserved to get the bigger amount.  But I wanted to give some back to the other to show that I cared.",0,0,0.103,0,,,,,,,,,,,,,,,,,,35,Yes,6,0,6,65396dfcb651ad024da200d6,693080d2b631c5e951206bff,69305acf8b80cc2e2af7b865,lt,2,$0,$2,$4,'-$4,$8,$6,$0,$4,This reminds me of a bank or credit card company taking more money from you when you pay with fees.,Splitting a check with a friend where they ordered a higher dollar amount but paid you the average.,Me winning some sort of game and wanting to share the winnings with others around me.,This reminds me of sharing with someone one for one if something happens when both of us are present.,,,,,"I felt that since it was random, I deserved to get the bigger amount.  But I wanted to give some back to the other to show that I cared.",1,1,
2025-12-03 18:29:19,2025-12-03 18:32:22,IP Address,,100,183,True,2025-12-03 18:32:23,R_8rGnUWgIA8E5OdL,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.147,0,,,,,9.797,16.877,18.445,2,think its fair to share an allocated amount,0,0,0.229,0,67,No,,0,6,5ea18fee43087803c739ccef,69308175ba3aa3405ff02678,69305acf8b80cc2e2af7b865,kw,6,'-$4,$0,$4,$2,$0,$4,$6,$8,,,,,,,,,think its fair to share an allocated amount,1,0,
2025-12-03 18:31:11,2025-12-03 18:32:46,IP Address,,100,94,True,2025-12-03 18:32:46,R_2Quzrb1lflEVGY9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.008,0,,,,,12.512,16.195,17.28,2,I wanted a fair split between the two of us ,0,0,0.207,0,,,,,,,,,,,,,,,,,,36,Yes,4,0,10,63d13edbfc31f4ecf0122017,693081e9116425d1d7404433,69305acf8b80cc2e2af7b865,lt,-2,$2,$0,$4,'-$4,$6,$8,$0,$4,,,,,,,,,I wanted a fair split between the two of us ,1,0,
2025-12-03 18:14:17,2025-12-03 18:33:40,IP Address,,100,1162,True,2025-12-03 18:33:41,R_7U0hX4FZrJenFRi,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.432,0,,,,,25.681,88.474,90.362,5,"I chose to transfer $2.00 to the other participant to achieve a perfectly equitable split of the total $12.00 provisional bonus, resulting in an allocation of $6.00 for each of us. This decision reflects a strategic balance between my own financial self-interest and the ethical necessity of distributing funds fairly in a joint task, mitigating the risk associated with highly unequal outcomes. As a manager familiar with Game Theory, I prioritized this mutually agreeable distribution as it adheres to principles of equity and cooperation essential for effective collaboration.",0,0,0.214,0,,,,,,,,,,,,,,,,,,27,Yes,10,0,6,5e56457f6370ba0184e041b4,69307df35853513e98d7404f,69305acf8b80cc2e2af7b865,lt,2,$0,$4,$2,'-$4,$8,$0,$6,$4,,,,,,,,,"I chose to transfer $2.00 to the other participant to achieve a perfectly equitable split of the total $12.00 provisional bonus, resulting in an allocation of $6.00 for each of us. This decision reflects a strategic balance between my own financial self-interest and the ethical necessity of distributing funds fairly in a joint task, mitigating the risk associated with highly unequal outcomes. As a manager familiar with Game Theory, I prioritized this mutually agreeable distribution as it adheres to principles of equity and cooperation essential for effective collaboration.",1,0,
2025-12-03 18:30:10,2025-12-03 18:34:27,IP Address,,100,257,True,2025-12-03 18:34:27,R_6EyFfCYPo6y6q6Y,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.016,0,This is similar to rich people not giving to poorer people.,Similar to stealing money from less fortunate people.,Donating to a charity.,Giving money to a fundraiser.,9.696,9.696,11.189,1,This makes our allocation more even to eachother.,0,0,0.206,0,,,,,,,,,,,,,,,,,,29,Yes,2,0,7,65e7ca51f9482482909fd1ff,693081ab9b059d5819ba371b,69305acf8b80cc2e2af7b865,lt,1,$0,'-$4,$4,$2,$4,$0,$6,$8,Similar to stealing money from less fortunate people.,This is similar to rich people not giving to poorer people.,Giving money to a fundraiser.,Donating to a charity.,,,,,This makes our allocation more even to eachother.,1,1,
2025-12-03 18:31:39,2025-12-03 18:35:20,IP Address,,100,220,True,2025-12-03 18:35:21,R_1YD1BzpPXEzBAML,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.007,0,Them transferring nothing to me,And $8 bonus,A charity donation,Even Stevens rule,4.877,7.291,8.459,2,I have no way of knowing if there really is another person there.  I have done similar surveys like this in the past to find out in the end there is no other person.  Plus the odds of my actually receiving the bonus is only 10% so why not just be greedy and go for the gold.,0,0,0.204,0,63,No,,0,12,5baac103748f990001a1101e,693081fdcc9f398aa33c4bfe,69305acf8b80cc2e2af7b865,kw,0,'-$4,$0,$4,$2,$0,$8,$4,$6,,,,,Them transferring nothing to me,A charity donation,Even Stevens rule,And $8 bonus,I have no way of knowing if there really is another person there.  I have done similar surveys like this in the past to find out in the end there is no other person.  Plus the odds of my actually receiving the bonus is only 10% so why not just be greedy and go for the gold.,1,1,
2025-12-03 18:32:28,2025-12-03 18:35:51,IP Address,,100,203,True,2025-12-03 18:35:52,R_2MkWqMHdwj7wFTb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.008,0,Giving some one a small thank you gift,Somewhat mean in the circumstances,very generous,Going halves for a meal,7.348,16.13,17.67,3,I don't know the other participant so don't owe him/her any particular favour but am feeling generous today,0,0,0.218,0,69,No,,0,8,5f836c9938d2da4fb75631ef,6930822d5bb6aae6a1043beb,69305acf8b80cc2e2af7b865,kw,4,$0,'-$4,$2,$4,$4,$0,$8,$6,,,,,Somewhat mean in the circumstances,Giving some one a small thank you gift,Going halves for a meal,very generous,I don't know the other participant so don't owe him/her any particular favour but am feeling generous today,1,1,
2025-12-03 18:34:22,2025-12-03 18:37:04,IP Address,,100,161,True,2025-12-03 18:37:05,R_2YvTH1wmzzUYfOV,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.03,0,,,,,16.974,22.351,23.27,3,"I would like the maximum allocation of dollars, as I would like to earn as much as I can.",0,0,0.212,0,,,,,,,,,,,,,,,,,,40,Yes,6,0,12,5da0e89440b1c70014aaf74b,693082a91c18f60255026387,69305acf8b80cc2e2af7b865,lt,-4,$2,$0,$4,'-$4,$6,$8,$0,$4,,,,,,,,,"I would like the maximum allocation of dollars, as I would like to earn as much as I can.",1,0,
2025-12-03 18:33:15,2025-12-03 18:37:07,IP Address,,100,231,True,2025-12-03 18:37:08,R_5jZDN5dhykSut4W,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.02,0,,,,,28.298,28.298,34.907,1,"I think in a situation such as this, it only seems fair to have it be split equally. I of course would want the entire $12 but why should I be the one who gets it",0,0,0.206,0,,,,,,,,,,,,,,,,,,37,No,,0,6,66be4c98197a6d1a726134d4,6930826176bef6bc60f04b25,69305acf8b80cc2e2af7b865,lt,2,$2,$4,$0,'-$4,$8,$4,$0,$6,,,,,,,,,"I think in a situation such as this, it only seems fair to have it be split equally. I of course would want the entire $12 but why should I be the one who gets it",1,0,
2025-12-03 18:35:32,2025-12-03 18:39:49,IP Address,,100,256,True,2025-12-03 18:39:49,R_80caOiYUBEsKJLi,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.024,0,,,,,24.119,39.18,41.89,2,i thought if the other person lost his money then i would have some left,0,0,0.219,0,71,No,,0,9,5f564265f9d134032e757250,693082e6edf7865041006905,69305acf8b80cc2e2af7b865,kw,3,$2,$0,'-$4,$4,$8,$0,$6,$4,,,,,,,,,i thought if the other person lost his money then i would have some left,1,0,
2025-12-03 18:36:39,2025-12-03 18:39:54,IP Address,,100,194,True,2025-12-03 18:39:54,R_6zISKdxYUrCOWaB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.107,0,,,,,21.282,21.282,26.913,1,I had more and I was feeling generous. It's my way.,0,0,0.204,0,,,,,,,,,,,,,,,,,,53,Yes,8,0,7,60a0112f4dc7f653b245c172,6930831d111af220744e8406,69305acf8b80cc2e2af7b865,lt,1,'-$4,$2,$0,$4,$4,$8,$6,$0,,,,,,,,,I had more and I was feeling generous. It's my way.,1,0,
2025-12-03 18:39:05,2025-12-03 18:41:34,IP Address,,100,149,True,2025-12-03 18:41:35,R_2lQ5QGPtmSOZDPE,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.127,0,,,,,9.043,12.677,13.859,2,I thought it fait to give something but I preferred to keep a slightly bigger share,0,0,0.221,0,54,Yes,12,0,7,5b780cc655f12e0001b4d85a,693083bc85eeaa9f7504a75c,69305acf8b80cc2e2af7b865,kw,5,$4,$2,'-$4,$0,$8,$6,$0,$4,,,,,,,,,I thought it fait to give something but I preferred to keep a slightly bigger share,1,0,
2025-12-03 18:36:17,2025-12-03 18:41:42,IP Address,,100,324,True,2025-12-03 18:41:42,R_3PEplPdXSVlwDAd,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.117,0,Management earning the money and then taking what they believe they deserve and then dispensing the rest to their employees beneath them. ,Partners in the same business dealing splitting profits.,An employee earning profits and then handing said profits over to management after taking a certain amount of commission.,"A CEO who believes that because they are the CEO, that they deserve all the money and that the employees beneath them should be happy they even have a job.",8.874,8.874,10.563,1,It is a fair allocation. We are both taking this survey and we are both putting in effort. Splitting it halfway down the middle seems to be the best course of action.,0,0,0.21,0,31,Yes,5,0,6,615b76e05c1c5a26e46f1b3e,6930831b2e5369f52130efa2,69305acf8b80cc2e2af7b865,kw,6,$2,'-$4,$0,$4,$4,$6,$8,$0,,,,,"A CEO who believes that because they are the CEO, that they deserve all the money and that the employees beneath them should be happy they even have a job.",Management earning the money and then taking what they believe they deserve and then dispensing the rest to their employees beneath them. ,Partners in the same business dealing splitting profits.,An employee earning profits and then handing said profits over to management after taking a certain amount of commission.,It is a fair allocation. We are both taking this survey and we are both putting in effort. Splitting it halfway down the middle seems to be the best course of action.,1,1,
2025-12-03 18:39:25,2025-12-03 18:43:43,IP Address,,100,258,True,2025-12-03 18:43:44,R_2Pur69LEVRjTVTf,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.114,0,"This is ok but it is kind of half arsing it, it is like when I do the garden I am not really giving it a fair go it is just a token effort really","This is like me taking women out for dinner, i often put a lot more into it than i end up getting out","This is a fair and equitable split, a bit like communism",This is harsh like in beauty and the beast where the beast turns the old lady away in the rain. it is not very nice at all.,3.372,3.372,6.553,1,It's a fair and equitable split I have done nothing to deserve that money more than him and he needs some of his own cash so I am just gonna split it.,0,0,0.214,0,35,Yes,5,0,6,5ceae0b53060280001a063a0,693083d7dabf8d2c44d8caef,69305acf8b80cc2e2af7b865,kw,6,'-$4,$4,$0,$2,$4,$8,$6,$0,,,,,This is harsh like in beauty and the beast where the beast turns the old lady away in the rain. it is not very nice at all.,"This is ok but it is kind of half arsing it, it is like when I do the garden I am not really giving it a fair go it is just a token effort really","This is a fair and equitable split, a bit like communism","This is like me taking women out for dinner, i often put a lot more into it than i end up getting out",It's a fair and equitable split I have done nothing to deserve that money more than him and he needs some of his own cash so I am just gonna split it.,1,1,
