StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q237_First Click,Q237_Last Click,Q237_Page Submit,Q237_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q235,Q224,Q240,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,reasons,beliefs,P1_CHOICE,P1_ID,attention_check,Q_DataPolicyViolations
2026-04-21 20:16:31,2026-04-21 20:21:30,IP Address,,100,298,True,2026-04-21 20:21:31,R_1noZrhrUuFQidDD,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,3.428,0,0,0,2.017,0,Reject,I did not like the low amount that I would receive. ,Reject,0,,655f8b8f7ee2491a2184b5cc,69e7db0ceaa3d6aa6bf8c534,69e77a006a79977a2df1e51b,,,I did not like the low amount that I would receive. ,,9,5d8c0aed48b2d10015bfcdb7,1,
2026-04-21 20:20:29,2026-04-21 20:23:01,IP Address,,100,151,True,2026-04-21 20:23:01,R_2f77rvMHbCTDBsA,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects the broker's earnings,..affects both the broker's and the data provider's final payment,,,,,,,,,,,,1,,6769c86e21cbe4cb5a672ad8,69e7dc061f81a97d9ca805f0,69e77a006a79977a2df1e51b,,,,,,,1,
2026-04-21 20:20:06,2026-04-21 20:26:38,IP Address,,100,391,True,2026-04-21 20:26:38,R_7QGMFsKC4TC9lpW,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,179.637,0,0,0,2.111,0,Reject,I would get no benefit from this deal.,Accept,0,,69a77124e0bf5562416bbd50,69e7dbf0a86ac81b21dc52d6,69e77a006a79977a2df1e51b,,,I would get no benefit from this deal.,,12,67d411652ada0a7584b2558e,1,
2026-04-21 20:24:22,2026-04-21 20:28:18,IP Address,,100,236,True,2026-04-21 20:28:19,R_5mpXoDCO7IdRZVC,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,3.1,0,0,0,2.111,0,Accept,I accepted the price at 10.50 since I believe getting a cut at 10% of that would be worth my time.,Accept,1,,69adf2cdaf8da92b2d67c99a,69e7dcefe0d1186932331170,69e77a006a79977a2df1e51b,,,I accepted the price at 10.50 since I believe getting a cut at 10% of that would be worth my time.,,10.5,66ab46cd09300ced34cdd9ac,1,
2026-04-21 20:28:43,2026-04-21 20:28:49,IP Address,,100,5,True,2026-04-21 20:28:49,R_1JIzSxDIdCw3QlY,,,,,,,anonymous,EN,Very interested,,,,,,,,,,,,,,,,,,0,,69a9612397cdd8303cd62496,69e7ddf55b8b37389e3c2d79,69e77a006a79977a2df1e51b,,,,,,,0,
2026-04-21 20:22:15,2026-04-21 20:29:39,IP Address,,100,443,True,2026-04-21 20:29:40,R_1LLs0xJgJw1Dh5p,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,4.262,0,0,0,2.113,0,Reject,The 50 cent payout was low and the sell price was only $11.50.,Accept,1,,66d056db2273021108349d54,69e7dc6ee73561dcabca1570,69e77a006a79977a2df1e51b,,,The 50 cent payout was low and the sell price was only $11.50.,,11.5,5bc5be2572df5f00014479f9,1,
2026-04-21 20:16:25,2026-04-21 20:29:54,IP Address,,100,809,True,2026-04-21 20:29:55,R_3F3XisUqdfMXIqd,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..is irrelevant for the final payment,..affects both the broker's and the data provider's final payment,,,,,,,,,,,,1,,69cad68a2f8cb77536057ef2,69e7db1025e642d9e33048c7,69e77a006a79977a2df1e51b,,,,,,,1,
2026-04-21 20:24:32,2026-04-21 20:30:16,IP Address,,100,343,True,2026-04-21 20:30:17,R_5D7qikLEarcz90X,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.699,0,0,0,2.007,0,Accept,"While I didn't receive a share of the money, and was offended by the proposal, I thought the provider might be in a position where they need all of the money they can get. As such, I still accepted the offer despite receiving nothing myself. ",Accept,0,,61333273133bcf6e487fdc82,69e7dcfaf439c23e03178417,69e77a006a79977a2df1e51b,,,"While I didn't receive a share of the money, and was offended by the proposal, I thought the provider might be in a position where they need all of the money they can get. As such, I still accepted the offer despite receiving nothing myself. ",,12,6413630fae250f80ed1a4c76,1,
2026-04-21 20:26:04,2026-04-21 20:31:46,IP Address,,100,341,True,2026-04-21 20:31:46,R_1EoQyVLNCNb0mUz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,9.849,0,0,0,2.009,0,Reject,I made my decision based on the principle of fairness because I consider the deal is unfair.,Accept,0,,5dcccec0092079953154f997,69e7dd54f866ca854eb24aee,69e77a006a79977a2df1e51b,,,I made my decision based on the principle of fairness because I consider the deal is unfair.,,12,69acbb84c34d429c7e55da5a,1,
2026-04-21 20:29:19,2026-04-21 20:32:10,IP Address,,100,170,True,2026-04-21 20:32:10,R_7FRs3BoR2sawFva,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.754,0,0,0,2.01,0,Reject,I feel like the bonus payment would be unfair to the other party,Accept,0,,62841e3601b7cae85fa2565b,69e7de18a1f587aa593d14cc,69e77a006a79977a2df1e51b,,,I feel like the bonus payment would be unfair to the other party,,6.5,6986267ba4107507022b74ec,1,
2026-04-21 20:31:09,2026-04-21 20:32:59,IP Address,,100,109,True,2026-04-21 20:32:59,R_77y8v2zIJqLMh53,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,3.35,0,0,0,2.116,0,Reject,I get nothing so i refuse,Accept,0,,63656154a6e1fa594f999f7c,69e7de75db1c87b5e27664a3,69e77a006a79977a2df1e51b,,,I get nothing so i refuse,,12,6787eeb21b4f7848f1047647,1,
2026-04-21 20:29:12,2026-04-21 20:33:26,IP Address,,100,254,True,2026-04-21 20:33:27,R_5TzL8v8XU1sEs14,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,4.777,0,0,0,2.004,0,Accept,"If I reject the money allocation, neither of us will receive anything. Thus, it is in my best interest to accept the less than ideal allocation the other person offered me. As long as I accept, the outcome is better than getting nothing.",Accept,0,,698f9430cab070331f26a085,69e7de10651fc8b046fdb92c,69e77a006a79977a2df1e51b,,,"If I reject the money allocation, neither of us will receive anything. Thus, it is in my best interest to accept the less than ideal allocation the other person offered me. As long as I accept, the outcome is better than getting nothing.",,10,668beb6686792d45c448172f,1,
2026-04-21 20:20:54,2026-04-21 20:34:08,IP Address,,100,793,True,2026-04-21 20:34:09,R_7NONuystA3IBX47,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,10.712,0,0,0,2.134,0,Accept,"I choose to accept the offer because receiving small bonus of $1 is better than receiving nothing. Even though the split was heavily in favor of the data provider, I priortized maximizing my own guaranteed payoff rather than walking away with nothing.",Accept,0,,69833bf25fe177216bbc1100,69e7dbf4c9d21bb0592a26eb,69e77a006a79977a2df1e51b,,,"I choose to accept the offer because receiving small bonus of $1 is better than receiving nothing. Even though the split was heavily in favor of the data provider, I priortized maximizing my own guaranteed payoff rather than walking away with nothing.",,11,69c0a77741d8505fecee9921,1,
2026-04-21 20:28:34,2026-04-21 20:34:09,IP Address,,100,334,True,2026-04-21 20:34:09,R_6dRm7QB5lqOpvyz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,4.994,0,0,0,2.113,0,Accept,I made my choice based on the fact that I get 10,Reject,1,,672668e7ac41bfeb906b47d4,69e7dde3cd7f5e5915c94957,69e77a006a79977a2df1e51b,,,I made my choice based on the fact that I get 10,,2,69bf3e256c0e20fbd4b068df,1,
2026-04-21 20:31:21,2026-04-21 20:35:28,IP Address,,100,246,True,2026-04-21 20:35:28,R_3gJtv2DljBBRNmN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,3.026,0,0,0,2.02,0,Accept,A 50/50 split of proceeds seems fair to both parties,Accept,0,,698a79ebd6800254f0950afa,69e7de8d597fd0ee05548fda,69e77a006a79977a2df1e51b,,,A 50/50 split of proceeds seems fair to both parties,,6,594ef8ef6d3780000120d4d9,1,
2026-04-21 20:33:34,2026-04-21 20:35:41,IP Address,,100,127,True,2026-04-21 20:35:42,R_8pnfYuAYBCgK563,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,3.073,0,0,0,2.116,0,Accept,May as well accept even though I don't get anything and it feels unfair,Accept,0,,612842ca25ad8ffd1b8e44ec,69e7df180500bb6cbb5ee177,69e77a006a79977a2df1e51b,,,May as well accept even though I don't get anything and it feels unfair,,12,69d365f6604407ec404dcdd0,1,
2026-04-21 20:32:20,2026-04-21 20:36:02,IP Address,,100,222,True,2026-04-21 20:36:03,R_2HBlyWKkApnRXsR,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,12.036,0,0,0,2.111,0,Accept,"I only have one shot here, so my choice doesn't affect any future outcomes. I did not think this was a very fair or reasonable price, but I would rather have $1 than $0.",Accept,0,,5e3d8d90de328d044e7c6ffb,69e7decc5781f08e02aebe81,69e77a006a79977a2df1e51b,,,"I only have one shot here, so my choice doesn't affect any future outcomes. I did not think this was a very fair or reasonable price, but I would rather have $1 than $0.",,11,69e64202844b6146b05ad9e7,1,
2026-04-21 20:33:22,2026-04-21 20:36:14,IP Address,,100,172,True,2026-04-21 20:36:15,R_8jBeGNQxqDmggIC,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects the broker's earnings,..affects both the broker's and the data provider's final payment,,,,,,,,,,,,1,,670bcee1bcc363153440ba94,69e7df032cad3fd334d37e5c,69e77a006a79977a2df1e51b,,,,,,,1,
2026-04-21 20:17:31,2026-04-21 20:36:33,IP Address,,100,1142,True,2026-04-21 20:36:34,R_7402E2ToYA2kjnn,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..is irrelevant for the final payment,..affects both the broker's and the data provider's final payment,,,,,,,,,,,,1,,69ccbc2a304384ed1419b239,69e7db3a93385f2956e9fda9,69e77a006a79977a2df1e51b,,,,,,,1,
2026-04-21 20:36:52,2026-04-21 20:37:15,IP Address,,100,22,True,2026-04-21 20:37:15,R_2rDomUxdr9XWnAj,,,,,,,anonymous,EN,,,Not interested at all,,,,,,,,,,,,,,,,0,,665c9ea10dfa886307f7cb59,69e7dfdcc01b7395973f9e8a,69e77a006a79977a2df1e51b,,,,,,,0,
2026-04-21 20:28:30,2026-04-21 20:37:55,IP Address,,100,565,True,2026-04-21 20:37:55,R_2eDhRFX0sjbnBoq,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,4.837,0,0,0,2.004,0,Accept,I am pleased to receive this amount as I am not greedy.,Accept,0,,5da9633472811e0014ed4256,69e7ddd5bc4bf028a5e235e4,69e77a006a79977a2df1e51b,,,I am pleased to receive this amount as I am not greedy.,,10.5,69a74ff6ff3b3f81e3568304,1,
2026-04-21 20:35:13,2026-04-21 20:38:04,IP Address,,100,171,True,2026-04-21 20:38:06,R_6rIrETRljjEt08F,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,6.901,0,0,0,2.12,0,Reject,Because I would get nothing out of it.,Reject,0,,62a0e45a42fe6bdc52816cba,69e7df7ac329f15825f0e765,69e77a006a79977a2df1e51b,,,Because I would get nothing out of it.,,12,69a7919bf933437933b1bc84,1,
2026-04-21 20:34:52,2026-04-21 20:39:44,IP Address,,100,291,True,2026-04-21 20:39:44,R_8D2iI80LTprU9uH,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..is irrelevant for the final payment,..affects both the broker's and the data provider's final payment,,,,,,,,,,,,1,,615ee0fda41fd9819b36a345,69e7df600a9cebe871b5f91f,69e77a006a79977a2df1e51b,,,,,,,1,
2026-04-21 20:35:34,2026-04-21 20:40:01,IP Address,,100,267,True,2026-04-21 20:40:02,R_3c0g9rmzdgPB2eR,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.787,0,0,0,2.01,0,Accept,I believe that the amount requested is fair. I would receive an equal amount for brokering the deal as the provider.,Accept,1,,67a53004e57c37deea0633dd,69e7df456bbf60c8fd801f08,69e77a006a79977a2df1e51b,,,I believe that the amount requested is fair. I would receive an equal amount for brokering the deal as the provider.,,6,69a5ca6f062dfa01b701741d,1,
2026-04-21 20:37:09,2026-04-21 20:40:18,IP Address,,100,188,True,2026-04-21 20:40:18,R_8NfxGpwHHFG7eCH,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,3.287,0,0,0,2.012,0,Accept,I think that is a fair price. I end up getting $6 and so does the data person. ,Accept,0,,60281332c5cb69104a427866,69e7dfee04b309751a712936,69e77a006a79977a2df1e51b,,,I think that is a fair price. I end up getting $6 and so does the data person. ,,6,6978cdf7ad5ffe187f9d783f,1,
2026-04-21 20:36:18,2026-04-21 20:41:09,IP Address,,100,291,True,2026-04-21 20:41:10,R_5CThSl7Ec1qyYVi,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.96,0,0,0,2.112,0,Reject,There is too much of a price difference in what we each earn,Reject,0,,5df9846d76f45070feedf075,69e7dfb52a0c6b9420286d0f,69e77a006a79977a2df1e51b,,,There is too much of a price difference in what we each earn,,7.5,6980e055e9fcd96416be1994,1,
2026-04-21 20:36:41,2026-04-21 20:41:41,IP Address,,100,300,True,2026-04-21 20:41:41,R_1M0NLQsj2ZJCVf4,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,3.456,0,0,0,2.104,0,Reject,I want to make sure both the data provider and broker get paid.,Accept,0,,574cca765e5491000f3c89e0,69e7dfd105e04aa8c20048de,69e77a006a79977a2df1e51b,,,I want to make sure both the data provider and broker get paid.,,12,66294848642a13eec741c3e4,1,
