"classification_id","memory"
"WCLS07565","Myself and the broker take an equal share of profit. This is similar to a team bonus where all participants contribute equally and gain equal reward"
"WCLS07566","myself having more than my partner"
"WCLS07567","myself keeping all of it"
"WCLS07568","nasty it was not very nice to see that"
"WCLS07569","need to sell it quicker"
"WCLS07570","Needing all the money to complete an important purchase."
"WCLS07571","Needing more money to buy something"
"WCLS07572","Needing the money for myself"
"WCLS07573","needing the money i have so being unable to share"
"WCLS07574","Needing to be rid of something quickly before any faults are found in it"
"WCLS07575","Needing to pay an extra bill this month."
"WCLS07576","Needing to support the increase in costs to produce a product"
"WCLS07577","Needlessly throwing good food away"
"WCLS07578","Needs must. Stealing like Gru stealing the moon in Despicable me."
"WCLS07579","Negative four would be taking away money from the other participant like taxes on a paycheck."
"WCLS07580","Negative this is wrong."
"WCLS07581","Neglect"
"WCLS07582","negotiable - would perhaps consider this option."
"WCLS07583","Negotiating a better monthly price on a phone contract. Ending up paying less for the same amount of data,text & calls."
"WCLS07584","Negotiating a car price at a dealership"
"WCLS07585","Negotiating a deal for something"
"WCLS07586","Negotiating a discount on something I'm selling on eBay"
"WCLS07587","Negotiating a raise with my boss."
"WCLS07588","Negotiating a selling price at a local market or on an online auction platform"
"WCLS07589","negotiating for work"
"WCLS07590","Negotiating the price with a friend."
"WCLS07591","Neither give or take"
"WCLS07592","neither negative nor positive"
"WCLS07593","neither of us are in need of money and we just keep what we have"
"WCLS07594","neither of us got an amount"
"WCLS07595","Neither or us gain or lose any money"
"WCLS07596","Neither to the left or to the right. This is a situation that is difficult to fathom, because life is about giving and receiving. I would think of this situation of someone I really have no attachment to, a casual friend who we meet on the streets, or in chucrh. I have no commitments to that person and I know many of such"
"WCLS07597","Neogation has stalled- not the fairest"
"WCLS07598","neutral"
"WCLS07599","Neutral feelings, can't relate as nothing is being exchanged"
"WCLS07600","neutral thinking and middle of the road"
"WCLS07601","neutral to the original price"
"WCLS07602","nice"
"WCLS07603","nice discount code and cashback"
"WCLS07604","Nice for me, not so good for them."
"WCLS07605","NICE THOUGHT"
"WCLS07606","nil price"
"WCLS07607","Nintendo game prices. They never change no matter what. Even if the game has been out for a long time."
"WCLS07608","No association"
"WCLS07609","No bargains to be found in any supermarket despite visiting each or looking online at each."
"WCLS07610","No change - equilibrium and stasis"
"WCLS07611","No change allocated"
"WCLS07612","No change at all in the cost here an me paying"
"WCLS07613","no change at all, happy and satisfied no shocks"
"WCLS07614","No change in my money"
"WCLS07615","No change in price and relatively stable"
"WCLS07616","no change in price still $8 to charge"
"WCLS07617","No change in the market"
"WCLS07618","No change in the overall total"
"WCLS07619","No change in value is just a neutrality. It's similar to just staying the same, no growth"
"WCLS07620","No change is made to the original amount"
"WCLS07621","No change it seems unfair that the broker keeps all the money."
"WCLS07622","No change really - giving any amount would be like giving money away but no change means no loss for either person, however unequal the original amounts are"
"WCLS07623","No change to the current situation"
"WCLS07624","NO CHANGE WHATSOEVER SO IT STILL REMAINS AT THE $ 12 FULL PRICE AMOUNT"
"WCLS07625","No change, base price"
"WCLS07626","No change, everything stays the same."
"WCLS07627","No change, I would wait it out until I see an increase in the market."
"WCLS07628","no change, no reduction in price"
"WCLS07629","no change/nothing taken"
"WCLS07630","No comparions"
"WCLS07631","no comparison to anything."
"WCLS07632","No comparisons"
"WCLS07633","no discount for someone unfamiliar to you"
"WCLS07634","no discount on the price"
"WCLS07635","no friendly"
"WCLS07636","no idea"
"WCLS07637","No idea at all I dont get it"
"WCLS07638","No idea sorry. The questions make no sense"
"WCLS07639","No idea."
"WCLS07640","No increase or decrease"
"WCLS07641","no loss to me as I dont have to pay out anything"
"WCLS07642","no money leaving my bank account"
"WCLS07643","no money owed"
"WCLS07644","No need to offer money if there is no gain - either charitable or monetary"
"WCLS07645","No negotiations - basically giving up"
"WCLS07646","no one a rich person"
"WCLS07647","No one doing anything with the transaction"
"WCLS07648","no one give or receives or gives anything"
"WCLS07649","no parking at the beach and you spend an hour circling looking for.a spot to park in"
"WCLS07650","No particular scenario comes to mind, tbh. It's just the sort of thing someone would do if they were fairly ruthless and not very altruistic!"
"WCLS07651","No putting into a collection at work"
"WCLS07652","No real change in emotion, I'm not worse or better off, it's like rewatching a tv show movie you have seen before. It is still beneficial and it's not time spent poorly but you have seen it before so no real surprises either."
"WCLS07653","no reason"
"WCLS07654","No reduction of the original offer"
"WCLS07655","No sale at all. Standard price, no vouchers or special offers."
"WCLS07656","No sale in a department store"
"WCLS07657","No sale is on, it is like a regular day at a store with no discount at all."
"WCLS07658","No sale. Everything is sold at list price."
"WCLS07659","no situation I have been in you cannot transfer nothing that doesn't make sense"
"WCLS07660","No situation like this"
"WCLS07661","No talks or the other person is very likely not to listen to me and might avoid talking to me."
"WCLS07662","No thanks giving away too much"
"WCLS07663","no too fair as tehy will get less than expected"
"WCLS07665","No, way will I ever select to give another person negative money because the person has $4 by taking $4 away that leaves$0. This would be selfness and that's not me."
"WCLS07666","No. I would never do this,"
"WCLS07667","Non-sale items in a clothes store"
"WCLS07668","none"
"WCLS07669","none this does not make any sense , why would this happen"
"WCLS07670","Normal and acceptable because most people want to keep more for themselves."
"WCLS07671","normal earning"
"WCLS07672","normal every day life giving nothing away."
"WCLS07673","Normal life the way it was meant to be"
"WCLS07674","Normal life, I think that most people wouldn't bother changing the price"
"WCLS07675","Normal life, where multiple people in a chain make a profit."
"WCLS07676","Normal prices at the dept store."
"WCLS07677","normal pricing in everyday life"
"WCLS07678","Normal shopping experience"
"WCLS07679","Normal trading that could be found on internet searches"
"WCLS07680","not a chance in hell"
"WCLS07681","not a clue at all i dont understand"
"WCLS07682","not a fair choice"
"WCLS07683","Not acquiescing on a price when you are selling something on eBay."
"WCLS07684","not affecting any change at all"
"WCLS07685","Not as unfair as before but again, reality. People will take what they can"
"WCLS07686","Not asking enough for a product or service I provide."
"WCLS07687","Not asking if there's anything that can be done on the price when you're getting a quote on something, like with an advertising agency."
"WCLS07688","Not asking nor giving anything, the position i like to be in"
"WCLS07689","not at all likely"
"WCLS07690","Not available to do"
"WCLS07691","not bad"
"WCLS07692","Not being a fair person. I would feel I had taken the money. This would make me feel uncomfortable."
